******* STEX3_10Segments ********** 
,9.954058,5.351682,11.297710,7.175573,8.396947,2.595420,7.492355,5.810398,12.538226,8.868502,,,14.263804,11.926606,10.229008,4.892966,14.503817,7.022901,11.450382,7.186544,10.856269,9.021407,,,12.730061,7.328244,11.908397,5.657492,8.549618,10.076336,8.396947,9.312977,12.538226,8.562691,,,13.824885,4.885496,11.603053,8.409786,13.109756,9.021407,12.213740,5.819296,9.923664,7.033639,,,


******* taskSteeringDev_10Segments ********** 
,.038472,.038622,.039566,.038566,.038833,.037849,.037850,.037302,.038324,.037668,,,.039957,.039292,.039365,.040975,.039055,.039832,.037735,.038933,.037899,.038221,,,.038851,.038275,.038877,.039700,.038338,.038708,.039781,.038361,.038119,.038441,,,.039869,.038925,.041920,.039211,.040306,.038445,.038137,.037976,.037740,.039299,,,


******* taskSpeedDev_10Segments ********** 
,1.613335,.613021,.270890,.140484,.069702,.034201,.020125,.010751,.007016,.005476,,,1.720833,.711836,.323349,.153310,.093610,.057431,.030572,.021250,.013580,.011993,,,2.030495,1.028379,.535305,.294161,.177179,.126954,.098895,.075184,.039519,.028633,,,2.229387,1.229644,.851172,.527804,.410440,.351008,.338158,.462071,.550869,.602823,,,

