session#,TimeInSession,RT
2,308.36244806237414,528.0846653542994
2,410.96029197936423,547.9182331018819
2,537.2295848428669,510.3520548746019
4,469.7302922392091,563.2050494018586
5,351.82680673702953,617.9147744664988
6,337.2253229072503,560.7704225094494
7,456.33533019021615,525.1431082742783
10,269.02949985953364,536.8513301846178
10,285.7913412482876,513.2864299803259
10,415.4498413991205,579.6217207416703
11,432.54833281468837,501.5228652046062
12,386.9999235522182,500.7400782487821
12,570.013901797699,513.4638137878937
13,187.59872961634392,583.0091949010239
14,80.0202161567504,534.7588973745587
14,116.08507607786487,524.8991867283621
14,176.9272891488563,511.0673916660744
14,205.42364129044654,530.0546676517115
14,454.0142670069017,553.78428207041
14,479.01849553934517,540.1107439520274
15,480.59036838521934,579.9870000901137
17,33.24955913714075,566.917522553922
17,420.36333632645255,501.0512659482629
17,538.7536405178234,513.2219620063552
17,572.0613732062411,521.7053087653767
18,4.477900158895864,548.7966868731746
19,575.065389212552,545.2071699182852
20,574.6804974050756,567.7897010809829
22,221.30080796544098,506.55646140694444
23,258.6691729498434,567.5019267491734
24,523.0772118613386,577.8596824748092
24,572.7127506999641,541.4391341655573
26,344.4875239720386,626.3703702425119
29,134.90868916346153,527.1117930933542
30,570.6691563842687,516.0569744039094
31,485.54880037428666,580.4682266461896
31,553.5469851356174,508.13401749837794
32,433.84727657172334,509.8514456221892
33,48.19094709392084,556.9802377831365
33,96.99047377003808,592.2411788778845
34,523.0780933291753,514.372759975231
34,579.5775977575686,503.66309762830497
35,401.8970837752531,510.22466615540907
36,511.40697194027234,526.7791617188777
37,274.57923011056846,607.6295299026242
39,445.98854566925,583.44435365143
0,227.45497190402236,603.3555968043629
2,392.0466445342547,569.2058186987197
3,5.693759200778231,533.0898344309389
3,511.77421390339737,578.4059968282236
4,482.1858028593979,520.1557823688745
5,393.7477253953093,500.8766046321398
5,542.046492979624,512.0307229417449
5,579.5928920114802,652.5446470882343
6,448.39607472996795,769.2158305262637
7,313.91195171547497,594.5454910743138
7,329.8494095264823,533.9395913106273
7,563.5973810048072,609.7137547585589
8,480.3035387915743,546.0134952882072
10,308.51157859808063,504.2273814033251
12,300.40899566244116,549.5935905837541
14,524.4146198517265,537.1067515734467
14,579.5077723269078,555.886500123961
15,583.1160109527118,522.2299018059857
20,398.6817691165197,510.25263801238907
22,543.148986206983,542.2063827536476
23,531.4058285686915,501.5684974623582
25,581.7086574482128,507.02586700208485
